"INCIDENT_KEY","OCCUR_DATE","OCCUR_TIME","BORO","LOC_OF_OCCUR_DESC","PRECINCT","JURISDICTION_CODE","LOC_CLASSFCTN_DESC","LOCATION_DESC","X_COORD_CD","Y_COORD_CD","Latitude","Longitude"
"81328634","10/21/2011","13:35:00","QUEENS","OUTSIDE","114","0","STREET","GROCERY/BODEGA","1003159","220691","40.772413","-73.93173"
"78707564","05/13/2011","16:11:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","999483","214809","40.756274","-73.945014"
"77153188","02/06/2011","04:53:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1009553","215223","40.75738","-73.908667"
"75538349","11/13/2010","03:50:00","QUEENS","OUTSIDE","114","0","STREET",,"1007464","215323","40.757661","-73.916205"
"92079597","08/10/2013","23:47:00","QUEENS","OUTSIDE","114","0","STREET",,"1002142","222386","40.77705634","-73.93539868"
"88354616","01/01/2013","04:20:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","999112","214335","40.754965","-73.946354"
"86762178","09/15/2012","03:06:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","999584","214040","40.754155","-73.944651"
"86185346","08/09/2012","23:41:00","QUEENS","OUTSIDE","114","0","STREET","SMALL MERCHANT","999778","214952","40.756666","-73.94395"
"139213724","10/16/2014","19:43:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","999059","215127","40.757147","-73.946545"
"137558690","07/03/2014","16:30:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1003061","221181","40.773748","-73.93208"
"185760780","07/29/2018","01:09:00","QUEENS","OUTSIDE","114","0","HOUSING","MULTI DWELL - PUBLIC HOUS","1002494","216453","40.760773","-73.934143"
"223981489","02/04/2021","20:25:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","998612","214544","40.75554","-73.948159"
"219575529","10/22/2020","00:48:00","QUEENS","OUTSIDE","114","0","STREET",,"999875","218955","40.767646","-73.943589"
"211896337","04/09/2020","14:56:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1002576","221583","40.774853","-73.933831"
"208009527","01/15/2020","19:35:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","999530","214433","40.755234","-73.944848"
"205862275","12/01/2019","01:07:00","QUEENS","OUTSIDE","114","0","STREET",,"1000150","215230","40.75742","-73.942605"
"227953673","05/10/2021","00:01:00","QUEENS","OUTSIDE","114","0","VEHICLE",,"1000197","214659","40.755854","-73.942436"
"271753275","07/23/2023","00:27:00","QUEENS","OUTSIDE","115","0","STREET",,"1019926","216763","40.761569","-73.871215"
"137593716","07/07/2014","00:01:00","QUEENS","OUTSIDE","115","0","STREET",,"1019124","218848","40.767297","-73.874099"
"71136612","02/06/2010","01:46:00","QUEENS","OUTSIDE","115","0","STREET","COMMERCIAL BLDG","1012877","213452","40.752517","-73.896676"
"34307319","09/09/2007","19:15:00","QUEENS","OUTSIDE","115","0","STREET",,"1018283","211942","40.748352","-73.877172"
"23945315","08/20/2006","00:54:00","QUEENS","OUTSIDE","115","0","STREET","MULTI DWELL - APT BUILD","1019597","214190","40.754516","-73.872419"
"219862701","10/27/2020","02:13:00","QUEENS","OUTSIDE","115","0","STREET",,"1023787","212972","40.751147","-73.857299"
"211362501","03/21/2020","01:15:00","QUEENS","OUTSIDE","115","0","STREET",,"1019688","216455","40.76072437","-73.87207798"
"218095109","09/19/2020","01:10:00","QUEENS","OUTSIDE","115","0","PLAYGROUND",,"1017446","215557","40.75826829","-73.88017545"
"312817515","09/12/2025","21:20:00","QUEENS","OUTSIDE","115","0","STREET",,"1019405","216840","40.761791","-73.873095"
"148554620","12/14/2015","22:40:00","QUEENS","INSIDE","115","0","COMMERCIAL","BAR/NIGHT CLUB","1021994","213267","40.751967","-73.863772"
"201436772","08/21/2019","23:34:00","STATEN ISLAND","OUTSIDE","120","0","STREET","GROCERY/BODEGA","951231","170429","40.634405","-74.118962"
"80572286","09/03/2011","00:25:00","STATEN ISLAND","INSIDE","120","0","DWELLING","MULTI DWELL - APT BUILD","961577","163519","40.615478","-74.081664"
"190950368","12/07/2018","07:11:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"961126","166416","40.62342","-74.083298"
"186514855","08/16/2018","23:18:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"963164","172305","40.639592","-74.075977"
"143377677","06/02/2015","12:30:00","STATEN ISLAND","INSIDE","120","0","DWELLING","MULTI DWELL - APT BUILD","961577","163519","40.615478","-74.081664"
"141216178","03/03/2015","00:03:00","STATEN ISLAND","OUTSIDE","120","2","HOUSING","MULTI DWELL - PUBLIC HOUS","959780","175051","40.647119","-74.088178"
"93741886","11/24/2013","20:31:00","STATEN ISLAND","OUTSIDE","120","2","HOUSING",,"951625","171358","40.63695459","-74.11754937"
"93607543","11/16/2013","03:57:00","STATEN ISLAND","OUTSIDE","120","0","STREET","RESTAURANT/DINER","959998","162664","40.61312","-74.087348"
"91274971","06/22/2013","17:20:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"957173","163016","40.61407626","-74.09752622"
"91196914","06/17/2013","04:38:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"946884","170308","40.634056","-74.134623"
"88114393","12/13/2012","23:05:00","STATEN ISLAND","INSIDE","120","0","DWELLING","MULTI DWELL - APT BUILD","962219","163860","40.616409","-74.079354"
"87572003","11/01/2012","19:00:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"961048","165072","40.61973054","-74.08357628"
"82523378","01/05/2012","17:51:00","STATEN ISLAND","OUTSIDE","120","2","HOUSING","MULTI DWELL - PUBLIC HOUS","951231","170429","40.634413","-74.118963"
"82048275","12/06/2011","17:25:00","STATEN ISLAND","OUTSIDE","120","0","STREET","GAS STATION","960729","163208","40.614624","-74.084717"
"59753076","03/19/2009","21:55:00","STATEN ISLAND","OUTSIDE","120","2","HOUSING","MULTI DWELL - PUBLIC HOUS","951637","171141","40.636362","-74.117505"
"55322800","12/30/2008","20:07:00","STATEN ISLAND","INSIDE","120","0","DWELLING","MULTI DWELL - APT BUILD","962873","174172",,
"52294530","10/18/2008","04:30:00","STATEN ISLAND","OUTSIDE","120","0","DWELLING","PVT HOUSE","939668","164658","40.618515","-74.160584"
"49255310","07/28/2008","01:55:00","STATEN ISLAND","OUTSIDE","120","0","STREET","PVT HOUSE","960666","165555","40.621057","-74.084953"
"38453899","01/27/2008","12:45:00","STATEN ISLAND","INSIDE","120","0","COMMERCIAL","GROCERY/BODEGA","951231","170429","40.634413","-74.118963"
"32155726","06/10/2007","01:45:00","STATEN ISLAND","OUTSIDE","120","0","STREET","MULTI DWELL - APT BUILD","952387","171081","40.636205","-74.114801"
"25111764","11/02/2006","01:09:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"960063","172499","40.640123","-74.08715"
"269301982","06/03/2023","18:38:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"961612","166618","40.623977","-74.081548"
"248104662","07/15/2022","22:20:00","STATEN ISLAND","OUTSIDE","120","0","STREET","MULTI DWELL - APT BUILD","961193","163266","40.614774","-74.083046"
"246212285","06/06/2022","18:08:00","STATEN ISLAND","OUTSIDE","120","2","HOUSING","MULTI DWELL - PUBLIC HOUS","959780","175051","40.647119","-74.088178"
"226445225","04/02/2021","13:20:00","STATEN ISLAND","INSIDE","120","0","DWELLING","MULTI DWELL - APT BUILD","961577","163519","40.61547","-74.081663"
"225014126","03/01/2021","21:19:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"960063","172499","40.640115","-74.087149"
"221098042","11/27/2020","19:25:00","STATEN ISLAND","OUTSIDE","120","0","STREET","MULTI DWELL - APT BUILD","961577","163519","40.61547","-74.081663"
"215768198","07/26/2020","00:45:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"961171","162476","40.612606","-74.083121"
"214513453","06/23/2020","19:15:00","STATEN ISLAND","OUTSIDE","120","0","STREET","MULTI DWELL - APT BUILD","961577","163519","40.615478","-74.081664"
"214468087","06/22/2020","23:40:00","STATEN ISLAND","OUTSIDE","120","0","STREET","PVT HOUSE","960126","172813","40.640984","-74.086925"
"213471602","05/22/2020","17:50:00","STATEN ISLAND","INSIDE","120","2","HOUSING","MULTI DWELL - PUBLIC HOUS","951319","171305","40.63681","-74.11865"
"221100108","11/27/2020","11:40:00","STATEN ISLAND","OUTSIDE","121","0","STREET",,"946302","171047","40.636082","-74.136723"
"151527036","03/24/2016","18:11:00","STATEN ISLAND","OUTSIDE","121","2","HOUSING","MULTI DWELL - PUBLIC HOUS","938890","170111","40.633478","-74.163424"
"290128855","07/15/2024","18:50:00","STATEN ISLAND","OUTSIDE","121","0","STREET",,"942001","169511","40.63184429","-74.15221345"
"265246479","03/16/2023","14:22:00","STATEN ISLAND","OUTSIDE","121","0","STREET",,"942822","166353",,
"10953939","04/10/2006","18:49:00","STATEN ISLAND","OUTSIDE","122","0","PARKING LOT","SUPERMARKET","938084","153602","40.588167","-74.166218"
"86761909","09/15/2012","22:25:00","STATEN ISLAND","OUTSIDE","122","0","VEHICLE",,"945277","158684","40.60214148","-74.1403483"
"81478651","11/01/2011","16:00:00","STATEN ISLAND","OUTSIDE","122","0","STREET",,"951172","160272","40.60652418","-74.11912722"
"253105269","10/25/2022","13:57:00","STATEN ISLAND","OUTSIDE","123","0","OTHER",,"930969","131549","40.527596","-74.191659"
"173200546","01/03/2018","03:55:00","STATEN ISLAND","OUTSIDE","123","0","PARKING LOT",,"920515","138386","40.546285","-74.229328"
"168378723","08/22/2017","14:43:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1002652","215969","40.759442","-73.933574"
"162945203","03/18/2017","03:35:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","999483","214809","40.756266","-73.945013"
"218393700","09/26/2020","23:57:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","999925","214506","40.755434","-73.943421"
"214430796","06/20/2020","05:13:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","999483","214809","40.756266","-73.945013"
"214925558","07/03/2020","03:01:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1002652","215969","40.759442","-73.933574"
"200056615","07/20/2019","05:00:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1009077","214329","40.754926","-73.910388"
"236376726","11/17/2021","00:35:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1002692","220879","40.772921","-73.933414"
"232591781","08/21/2021","04:08:00","QUEENS","OUTSIDE","114","0","STREET",,"1007354","215392","40.75784754","-73.91660415"
"316703547","11/26/2025","23:10:00","QUEENS","OUTSIDE","114","0","STREET",,"1002642","219835","40.770064","-73.933601"
"311175692","08/13/2025","01:45:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1009077","214329","40.754934","-73.91039"
"249961225","08/22/2022","14:51:00","QUEENS","OUTSIDE","115","0","STREET",,"1019704","212542","40.749984","-73.872038"
"50459044","08/22/2008","01:07:00","QUEENS","OUTSIDE","115","0","TAXI/LIVERY",,"1021321","218193","40.765498","-73.866174"
"36391115","12/17/2007","20:58:00","QUEENS","OUTSIDE","115","0","STREET",,"1024252","215581","40.75830599","-73.85560835"
"23421785","07/15/2006","21:45:00","QUEENS","OUTSIDE","115","0","STREET",,"1021542","213647","40.75300951","-73.86540111"
"28907937","05/07/2007","23:40:00","QUEENS","OUTSIDE","115","0","STREET",,"1019231","217187","40.762746","-73.873725"
"193118591","02/03/2019","12:43:00","QUEENS","INSIDE","115","1","TRANSIT",,"1018475","211969","40.74841623","-73.87647943"
"166412374","06/24/2017","03:30:00","QUEENS","OUTSIDE","115","0","STREET",,"1020920","215597","40.758366","-73.867632"
"139814858","11/24/2014","14:57:00","QUEENS","INSIDE","115","0","DWELLING","MULTI DWELL - APT BUILD","1018790","215336","40.757657","-73.875325"
"79451577","06/22/2011","23:55:00","QUEENS","OUTSIDE","115","0","DWELLING","PVT HOUSE","1019877","218953","40.767582","-73.871381"
"248157398","07/17/2022","17:27:00","STATEN ISLAND","OUTSIDE","120","0","STREET","HOSPITAL","954651","170720","40.635216","-74.106642"
"270085088","06/19/2023","18:50:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"952797","162784","40.613436","-74.113287"
"244279284","04/27/2022","13:23:00","STATEN ISLAND","OUTSIDE","120","0","DWELLING","PVT HOUSE","966190","160182","40.606321","-74.065039"
"224952438","02/27/2021","04:10:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"962970","168674","40.6296221","-74.07666437"
"188312129","10/03/2018","14:46:00","STATEN ISLAND","OUTSIDE","120","0","STREET","GROCERY/BODEGA","960619","163291","40.614844","-74.085113"
"184246883","06/21/2018","23:36:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"961645","164276","40.61755","-74.081422"
"163915443","04/18/2017","19:00:00","STATEN ISLAND","OUTSIDE","120","2","HOUSING","MULTI DWELL - PUBLIC HOUS","961330","165911","40.622044","-74.082563"
"159673397","12/26/2016","12:45:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"961612","166618","40.623977","-74.081548"
"154177095","06/20/2016","21:15:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"959216","174415","40.64537","-74.09021"
"145559209","08/22/2015","05:45:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"961020","164775","40.61891527","-74.08367612"
"143284316","05/28/2015","21:48:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"962383","171825","40.63826949","-74.07878934"
"141707494","03/27/2015","13:25:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"961485","171412","40.63713363","-74.08202354"
"85440354","06/25/2012","21:50:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"960510","174383","40.645296","-74.085548"
"84923978","05/25/2012","02:02:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"952412","170901","40.63570308","-74.11471162"
"83148510","02/13/2012","22:28:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"952348","171370","40.636992","-74.114941"
"81213693","10/16/2011","02:42:00","STATEN ISLAND","INSIDE","120","0","DWELLING","MULTI DWELL - APT BUILD","936721","172119","40.638985","-74.171253"
"62725595","06/13/2009","03:45:00","STATEN ISLAND","OUTSIDE","120","0","STREET","BAR/NIGHT CLUB","945223","168709","40.62965776","-74.14060071"
"54858243","12/13/2008","04:00:00","STATEN ISLAND","INSIDE","120","0","COMMERCIAL","BAR/NIGHT CLUB","954719","172937","40.641308","-74.106409"
"51787779","09/30/2008","21:56:00","STATEN ISLAND","INSIDE","120","2","HOUSING","MULTI DWELL - PUBLIC HOUS","962020","165682","40.621417","-74.080078"
"34057961","08/29/2007","11:02:00","STATEN ISLAND","INSIDE","120","0","COMMERCIAL","BEAUTY/NAIL SALON","938103","170307","40.634018","-74.166262"
"28609130","04/21/2007","02:45:00","STATEN ISLAND","OUTSIDE","120","2","HOUSING","MULTI DWELL - PUBLIC HOUS","961330","165911","40.622044","-74.082563"
"15400562","05/14/2006","00:30:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"963442","160450","40.60705006","-74.07493858"
"10804590","03/26/2006","02:55:00","STATEN ISLAND","OUTSIDE","120","0","STREET","NONE","946352","170050","40.63334342","-74.13654085"
"295230671","10/21/2024","19:40:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"960331","164504","40.61818","-74.086155"
"254764250","11/28/2022","17:31:00","STATEN ISLAND","OUTSIDE","120","0","STREET",,"961612","166618","40.623977","-74.081548"
"251681400","09/27/2022","18:10:00","STATEN ISLAND","INSIDE","120","0","DWELLING","MULTI DWELL - APT BUILD","961861","173223","40.642107","-74.080674"
"141003370","02/16/2015","00:52:00","STATEN ISLAND","OUTSIDE","121","0","STREET",,"945338","170676","40.63506","-74.140195"
"137696444","07/11/2014","12:50:00","STATEN ISLAND","OUTSIDE","121","0","STREET",,"936721","172119","40.638977","-74.171252"
"136793219","05/17/2014","01:00:00","STATEN ISLAND","OUTSIDE","121","0","STREET",,"936721","172119","40.638977","-74.171252"
"187985493","09/24/2018","19:04:00","STATEN ISLAND","OUTSIDE","121","0","STREET","GROCERY/BODEGA","939645","171535","40.63739","-74.160711"
"170620029","10/21/2017","04:30:00","STATEN ISLAND","INSIDE","121","0","DWELLING","MULTI DWELL - APT BUILD","936721","172119","40.638977","-74.171252"
"145318643","08/14/2015","05:58:00","STATEN ISLAND","OUTSIDE","121","0","STREET",,"939587","169068","40.630617","-74.160905"
"145931250","09/06/2015","03:35:00","STATEN ISLAND","OUTSIDE","121","0","STREET",,"946912","171155","40.63638","-74.134526"
"145924876","09/06/2015","00:10:00","STATEN ISLAND","OUTSIDE","121","0","STREET",,"944045","170567","40.634754","-74.144855"
"69297258","12/26/2009","02:00:00","STATEN ISLAND","OUTSIDE","122","0","STREET",,"953610","143441","40.56033522","-74.11027071"
"218418262","09/27/2020","12:45:00","STATEN ISLAND","INSIDE","122","0","STREET","PVT HOUSE","963535","157560","40.599118","-74.074592"
"141913428","04/04/2015","03:27:00","STATEN ISLAND","INSIDE","122","0","COMMERCIAL","HOTEL/MOTEL","960595","156855","40.597184","-74.085178"
"90299272","04/25/2013","02:46:00","STATEN ISLAND","OUTSIDE","122","0","PARKING LOT","BAR/NIGHT CLUB","935090","158169","40.600677","-74.177026"
"148429650","12/09/2015","08:56:00","STATEN ISLAND","INSIDE","123","0","STREET",,"922884","135831","40.539289","-74.220781"
"76723982","01/05/2011","23:16:00","STATEN ISLAND","INSIDE","123","0","DWELLING","PVT HOUSE","933225","140415","40.551936","-74.183608"
"166188048","06/17/2017","19:15:00","STATEN ISLAND","INSIDE","123","0","DWELLING","PVT HOUSE","931358","132099","40.529108","-74.190265"
"250049985","08/23/2022","20:51:00","QUEENS","OUTSIDE","113","0","STREET","MULTI DWELL - APT BUILD","1042721","185020","40.674323","-73.789208"
"237790497","12/13/2021","20:05:00","QUEENS","OUTSIDE","113","0","DWELLING","PVT HOUSE","1042086","190442","40.68921","-73.791449"
"232291905","08/15/2021","22:55:00","QUEENS","OUTSIDE","113","0","STREET",,"1046315","187088","0","0"
"232592537","08/22/2021","21:37:00","QUEENS","OUTSIDE","113","0","STREET",,"1051532","194147","40.69930962","-73.75735289"
"232497427","08/19/2021","21:30:00","QUEENS","OUTSIDE","113","0","STREET",,"1048341","195426","40.702844","-73.768845"
"231048997","07/18/2021","23:50:00","QUEENS","OUTSIDE","113","0","STREET","PVT HOUSE","1051392","184197","40.672002","-73.757954"
"313920097","10/03/2025","23:47:00","QUEENS","INSIDE","113","0","DWELLING",,"1043010","188426","40.683677","-73.788136"
"289573436","07/04/2024","06:02:00","QUEENS","OUTSIDE","113","0","STREET",,"1049796","190056","40.688104","-73.763652"
"278915845","12/12/2023","05:00:00","QUEENS","OUTSIDE","113","0","STREET",,"1051164","196680","40.70626487538","-73.75865488504"
"263401452","02/10/2023","16:24:00","QUEENS","OUTSIDE","114","2","HOUSING","MULTI DWELL - PUBLIC HOUS","1002692","220879","40.772921","-73.933414"
"16692687","06/07/2006","04:26:00","QUEENS","OUTSIDE","114","0","STREET","BAR/NIGHT CLUB","1007788","219633","40.76949511844","-73.91502417039"
"66919118","10/18/2009","23:27:00","QUEENS","OUTSIDE","114","0","STREET",,"1008671","224182","40.781972","-73.911816"
